customer_id,total_orders,total_spend,avg_basket_size,avg_order_value,last_purchase_date,returning_customer
CUST_02658,4,1699.9099999999999,2.0,424.97749999999996,2023-09-29,True
CUST_02659,3,204.62,2.6666666666666665,68.20666666666666,2024-03-23,True
CUST_02660,3,2659.2299999999996,3.0,886.4099999999999,2023-10-15,True
CUST_02661,2,1140.04,3.5,570.02,2024-03-06,True
CUST_02662,2,5998.66,3.5,2999.33,2023-07-09,True
CUST_02663,2,5834.790000000001,3.5,2917.3950000000004,2024-01-20,True
CUST_02664,1,276.41,4.0,276.41,2024-02-02,True
CUST_02665,1,216.08,2.0,216.08,2023-05-22,False
CUST_02666,4,4165.85,1.5,1041.4625,2024-03-01,True
CUST_02667,4,16447.23,2.5,4111.8075,2024-01-28,True
CUST_02668,10,2479.6,2.7,247.95999999999998,2024-03-16,True
CUST_02669,3,7971.57,4.666666666666667,2657.19,2023-03-10,True
CUST_02670,4,4377.83,4.5,1094.4575,2023-10-29,True
CUST_02671,3,997.8399999999999,1.3333333333333333,332.6133333333333,2024-01-09,True
CUST_02672,3,4793.9400000000005,2.6666666666666665,1597.9800000000002,2023-10-26,True
CUST_02673,5,1824.28,2.8,364.856,2024-03-02,True
CUST_02674,3,2134.64,3.0,711.5466666666666,2024-01-01,True
CUST_02675,3,6386.0599999999995,3.0,2128.6866666666665,2023-12-08,True
CUST_02676,3,9072.369999999999,1.6666666666666667,3024.123333333333,2024-01-28,True
CUST_02677,1,113.0,2.0,113.0,2023-02-07,False
CUST_02678,2,1907.11,3.0,953.555,2023-09-18,True
CUST_02679,4,1986.06,2.25,496.515,2024-01-22,True
CUST_02680,2,15395.92,4.0,7697.96,2023-08-30,True
CUST_02681,1,650.68,4.0,650.68,2023-01-20,True
CUST_02682,2,2811.3,4.0,1405.65,2024-02-23,True
CUST_02683,1,268.05,5.0,268.05,2024-01-15,True
CUST_02684,4,4739.78,4.5,1184.945,2023-12-17,True
CUST_02685,3,964.1800000000001,2.6666666666666665,321.3933333333334,2023-11-29,True
CUST_02686,3,4519.7,2.6666666666666665,1506.5666666666666,2024-01-20,True
CUST_02687,2,7509.91,2.0,3754.955,2023-02-07,True
CUST_02688,2,437.64,2.0,218.82,2024-02-01,True
CUST_02689,8,28726.93,2.875,3590.86625,2024-03-10,True
CUST_02690,1,9453.56,4.0,9453.56,2023-11-24,False
CUST_02691,1,135.36,3.0,135.36,2023-11-07,True
CUST_02692,3,1465.1100000000001,3.0,488.37000000000006,2023-12-15,True
CUST_02693,4,4860.13,2.5,1215.0325,2023-10-17,True
CUST_02694,2,2121.34,3.0,1060.67,2023-09-23,True
CUST_02695,4,5217.360000000001,3.25,1304.3400000000001,2024-02-24,True
CUST_02696,2,1116.72,2.5,558.36,2023-09-04,True
CUST_02697,6,7049.2699999999995,2.8333333333333335,1174.8783333333333,2024-02-05,True
CUST_02698,3,7398.420000000001,3.6666666666666665,2466.1400000000003,2023-12-21,True
CUST_02699,1,251.65,2.0,251.65,2023-05-03,True
CUST_02700,1,379.17,3.0,379.17,2023-09-14,True
CUST_02701,8,6439.5199999999995,2.875,804.9399999999999,2024-03-09,True
CUST_02702,2,1239.58,4.5,619.79,2023-12-16,True
CUST_02703,2,253.95,3.0,126.975,2024-02-02,True
CUST_02704,2,3535.86,1.5,1767.93,2023-09-16,True
CUST_02705,3,2711.44,2.0,903.8133333333334,2023-10-30,True
CUST_02706,2,3434.58,2.5,1717.29,2023-04-17,True
CUST_02707,4,8741.09,2.75,2185.2725,2023-12-18,True
CUST_02708,5,2700.7400000000002,4.0,540.148,2024-03-15,True
CUST_02709,1,2228.96,4.0,2228.96,2023-03-16,False
CUST_02710,1,136.2,5.0,136.2,2023-04-19,True
CUST_02711,2,1087.57,3.5,543.785,2024-02-28,True
CUST_02712,3,1283.24,4.333333333333333,427.74666666666667,2024-02-06,True
CUST_02713,6,4250.22,3.0,708.37,2024-02-10,True
CUST_02714,9,9983.6,3.7777777777777777,1109.288888888889,2024-03-22,True
CUST_02715,3,1918.8600000000001,2.6666666666666665,639.62,2023-10-28,True
CUST_02716,2,411.64,4.5,205.82,2024-03-05,True
CUST_02717,1,403.2,5.0,403.2,2024-02-24,False
CUST_02718,3,1173.36,3.0,391.11999999999995,2023-12-09,True
CUST_02719,2,12801.64,2.5,6400.82,2024-03-04,True
CUST_02720,2,5811.53,3.5,2905.765,2023-03-16,True
CUST_02721,2,418.51,2.5,209.255,2024-02-18,True
CUST_02722,2,1174.9,4.5,587.45,2023-10-25,True
CUST_02723,2,726.66,3.0,363.33,2023-08-06,True
CUST_02724,2,2876.54,2.5,1438.27,2024-03-14,True
CUST_02725,4,3665.3,2.25,916.325,2023-09-23,True
CUST_02726,2,3554.42,2.5,1777.21,2024-03-06,True
CUST_02727,1,8605.91,5.0,8605.91,2023-05-12,False
CUST_02728,2,1230.99,4.0,615.495,2023-06-12,True
CUST_02729,2,155.39,2.0,77.695,2024-01-11,True
CUST_02730,3,915.47,4.333333333333333,305.1566666666667,2023-10-15,True
CUST_02731,4,3456.3599999999997,2.25,864.0899999999999,2024-01-29,True
CUST_02732,4,11741.84,4.25,2935.46,2023-10-28,True
CUST_02733,3,734.62,1.6666666666666667,244.87333333333333,2023-12-24,True
CUST_02734,1,161.71,3.0,161.71,2023-12-19,True
CUST_02735,1,148.92,3.0,148.92,2023-06-28,True
CUST_02736,2,405.13,2.0,202.565,2024-03-20,True
CUST_02737,2,570.24,3.5,285.12,2024-01-12,True
CUST_02738,1,552.52,4.0,552.52,2023-02-06,False
CUST_02739,2,1088.68,4.5,544.34,2023-03-13,True
CUST_02740,3,657.42,1.3333333333333333,219.14,2024-01-04,True
CUST_02741,3,2361.69,4.0,787.23,2023-08-16,True
CUST_02742,8,5198.67,2.5,649.83375,2023-10-08,True
CUST_02743,6,1189.55,2.1666666666666665,198.25833333333333,2023-10-17,True
CUST_02744,6,8395.650000000001,2.8333333333333335,1399.2750000000003,2024-02-12,True
CUST_02745,4,9888.13,3.25,2472.0325,2024-02-05,True
CUST_02746,2,946.9000000000001,2.5,473.45000000000005,2023-11-04,True
CUST_02747,3,1272.63,3.6666666666666665,424.21000000000004,2023-07-11,True
CUST_02748,3,2444.26,2.3333333333333335,814.7533333333334,2023-11-26,True
CUST_02749,5,5962.389999999999,2.8,1192.4779999999998,2024-03-17,True
CUST_02750,2,869.0699999999999,4.5,434.53499999999997,2023-07-09,True
CUST_02751,1,282.65,1.0,282.65,2023-09-15,True
CUST_02752,3,459.28,2.6666666666666665,153.09333333333333,2023-11-18,True
CUST_02753,4,4302.43,3.25,1075.6075,2024-01-28,True
CUST_02754,2,159.41,2.5,79.705,2024-03-24,True
CUST_02755,2,1329.29,1.5,664.645,2023-08-04,True
CUST_02756,2,958.71,3.5,479.355,2023-08-25,True
CUST_02757,2,3260.52,3.5,1630.26,2023-12-03,True
CUST_02758,4,8868.259999999998,3.5,2217.0649999999996,2023-05-06,True
CUST_02759,7,9536.81,3.4285714285714284,1362.4014285714286,2024-03-23,True
CUST_02760,6,6755.17,3.3333333333333335,1125.8616666666667,2024-03-20,True
CUST_02761,4,3119.0600000000004,3.0,779.7650000000001,2023-11-11,True
CUST_02762,1,406.67,1.0,406.67,2023-09-03,True
CUST_02763,2,2326.4900000000002,3.5,1163.2450000000001,2023-12-14,True
CUST_02764,2,7445.32,4.5,3722.66,2024-03-08,True
CUST_02765,10,20355.94,3.6,2035.5939999999998,2024-01-13,True
CUST_02766,1,274.69,4.0,274.69,2023-12-22,False
CUST_02767,6,9685.72,3.0,1614.2866666666666,2024-03-04,True
CUST_02768,10,18811.44,3.9,1881.1439999999998,2024-03-23,True
CUST_02769,3,498.77000000000004,2.3333333333333335,166.2566666666667,2024-01-11,True
CUST_02770,2,1423.8600000000001,2.5,711.9300000000001,2024-01-19,True
CUST_02771,2,623.64,2.0,311.82,2023-05-20,True
CUST_02772,5,3800.04,2.2,760.008,2023-11-28,True
CUST_02773,4,1427.8700000000001,2.0,356.96750000000003,2024-01-06,True
CUST_02774,1,545.17,2.0,545.17,2023-03-31,True
CUST_02775,2,683.3800000000001,2.5,341.69000000000005,2023-12-08,True
CUST_02776,1,73.07,1.0,73.07,2023-04-12,False
CUST_02777,2,1130.67,4.5,565.335,2024-01-11,True
CUST_02778,3,6059.74,4.333333333333333,2019.9133333333332,2023-05-11,True
CUST_02779,2,6913.639999999999,3.5,3456.8199999999997,2023-11-17,True
CUST_02780,2,6974.61,4.0,3487.305,2023-12-27,True
CUST_02781,4,2115.64,2.5,528.91,2024-01-26,True
CUST_02782,2,990.5899999999999,3.5,495.29499999999996,2023-09-27,True
CUST_02783,6,3066.14,1.6666666666666667,511.0233333333333,2023-11-29,True
CUST_02784,4,5261.37,2.5,1315.3425,2023-09-17,True
CUST_02785,6,9297.6,4.166666666666667,1549.6000000000001,2024-03-15,True
CUST_02786,1,3018.69,3.0,3018.69,2023-07-21,True
CUST_02787,1,1262.4,4.0,1262.4,2024-01-13,True
CUST_02788,3,5951.969999999999,3.0,1983.9899999999998,2024-02-08,True
CUST_02789,3,7763.93,3.3333333333333335,2587.976666666667,2023-08-29,True
CUST_02790,3,606.1700000000001,2.3333333333333335,202.0566666666667,2024-02-23,True
CUST_02791,9,7579.2300000000005,2.7777777777777777,842.1366666666668,2024-02-25,True
CUST_02792,1,150.12,3.0,150.12,2024-01-27,False
CUST_02793,4,2755.94,3.25,688.985,2024-02-03,True
CUST_02794,1,7292.68,4.0,7292.68,2023-11-17,False
CUST_02795,2,6563.25,3.5,3281.625,2024-01-10,True
CUST_02796,2,1465.4399999999998,3.0,732.7199999999999,2024-01-09,True
CUST_02797,2,1007.01,3.0,503.505,2024-01-19,True
CUST_02798,3,676.04,3.6666666666666665,225.34666666666666,2024-03-05,True
CUST_02799,1,3278.25,5.0,3278.25,2023-11-18,True
CUST_02800,2,1658.74,3.0,829.37,2023-10-16,True
CUST_02801,7,12661.5,2.7142857142857144,1808.7857142857142,2023-09-14,True
CUST_02802,3,8075.29,3.6666666666666665,2691.7633333333333,2024-01-24,True
CUST_02803,4,3070.31,3.5,767.5775,2023-10-06,True
CUST_02804,9,15554.039999999999,2.3333333333333335,1728.2266666666665,2024-01-24,True
CUST_02805,3,770.9000000000001,3.3333333333333335,256.9666666666667,2023-09-11,True
CUST_02806,5,8032.88,3.2,1606.576,2024-02-14,True
CUST_02807,10,28138.690000000002,3.7,2813.869,2024-01-31,True
CUST_02808,4,4572.86,3.25,1143.215,2023-11-27,True
CUST_02809,7,5949.58,3.2857142857142856,849.9399999999999,2023-11-13,True
CUST_02810,1,249.78,3.0,249.78,2023-08-31,False
CUST_02811,3,5919.12,2.3333333333333335,1973.04,2024-01-25,True
CUST_02812,3,2366.77,3.0,788.9233333333333,2024-03-18,True
CUST_02813,1,37.39,1.0,37.39,2023-08-13,True
CUST_02814,2,687.3100000000001,2.5,343.65500000000003,2024-03-19,True
CUST_02815,2,564.74,2.0,282.37,2024-03-06,True
CUST_02816,4,5992.129999999999,2.5,1498.0324999999998,2023-12-19,True
CUST_02817,4,1052.99,2.0,263.2475,2023-12-26,True
CUST_02818,3,15466.26,4.0,5155.42,2023-12-29,True
CUST_02819,1,1275.4,1.0,1275.4,2024-03-09,True
CUST_02820,1,306.22,1.0,306.22,2023-01-21,False
CUST_02821,2,3770.0499999999997,2.5,1885.0249999999999,2023-12-28,True
CUST_02822,1,99.28,5.0,99.28,2023-05-19,True
CUST_02823,1,1356.83,1.0,1356.83,2023-01-10,False
CUST_02824,9,8424.64,2.6666666666666665,936.071111111111,2024-02-24,True
CUST_02825,5,1027.22,1.6,205.44400000000002,2024-03-17,True
CUST_02826,3,6845.22,3.3333333333333335,2281.7400000000002,2023-07-10,True
CUST_02827,7,9932.6,3.0,1418.9428571428573,2024-03-09,True
CUST_02828,5,8854.599999999999,3.4,1770.9199999999996,2023-10-18,True
CUST_02829,1,7603.29,5.0,7603.29,2023-07-23,True
CUST_02830,4,2545.4399999999996,3.25,636.3599999999999,2024-02-14,True
CUST_02831,6,2521.8,2.6666666666666665,420.3,2023-10-23,True
CUST_02832,1,619.3,5.0,619.3,2024-02-02,True
CUST_02833,3,648.51,4.333333333333333,216.17,2024-03-08,True
CUST_02834,5,1022.39,3.2,204.478,2024-03-25,True
CUST_02835,2,1120.61,1.5,560.305,2023-09-02,True
CUST_02836,3,2486.24,3.6666666666666665,828.7466666666666,2024-01-23,True
CUST_02837,9,6890.67,3.2222222222222223,765.63,2024-03-19,True
CUST_02838,2,12534.89,3.0,6267.445,2024-02-06,True
CUST_02839,2,3342.6,2.5,1671.3,2024-02-24,True
CUST_02840,2,1650.39,2.5,825.195,2024-02-08,True
CUST_02841,2,517.98,3.0,258.99,2023-04-21,True
CUST_02842,1,3883.35,5.0,3883.35,2023-09-26,True
CUST_02843,2,2432.55,3.0,1216.275,2023-12-02,True
CUST_02844,3,2358.38,3.3333333333333335,786.1266666666667,2024-01-25,True
CUST_02845,2,401.06,1.0,200.53,2024-01-10,True
CUST_02846,1,1620.75,5.0,1620.75,2023-10-15,True
CUST_02847,9,6473.07,2.4444444444444446,719.23,2024-01-02,True
CUST_02848,3,1204.37,2.6666666666666665,401.45666666666665,2023-10-21,True
CUST_02849,3,1310.96,3.6666666666666665,436.9866666666667,2023-10-01,True
CUST_02850,8,22869.28,3.25,2858.66,2024-03-03,True
CUST_02851,3,2049.5,1.3333333333333333,683.1666666666666,2024-01-23,True
CUST_02852,2,2158.25,3.0,1079.125,2023-03-19,True
CUST_02853,2,931.12,1.5,465.56,2023-12-02,True
CUST_02854,4,1454.07,3.25,363.5175,2024-02-23,True
CUST_02855,2,2007.69,2.5,1003.845,2024-03-03,True
CUST_02856,2,29249.71,4.5,14624.855,2023-09-21,True
CUST_02857,9,12881.98,2.7777777777777777,1431.331111111111,2024-01-01,True
CUST_02858,1,253.89,4.0,253.89,2023-05-17,True
CUST_02859,5,5974.54,3.4,1194.908,2023-12-20,True
CUST_02860,10,15321.66,3.2,1532.166,2024-03-15,True
CUST_02861,2,187.55,1.5,93.775,2023-12-24,True
CUST_02862,4,8432.130000000001,3.5,2108.0325000000003,2024-01-08,True
CUST_02863,2,1220.1,3.5,610.05,2023-12-20,True
CUST_02864,4,6966.82,3.0,1741.705,2024-03-18,True
CUST_02865,5,6250.109999999999,3.0,1250.0219999999997,2024-01-16,True
CUST_02866,6,2360.4900000000002,3.8333333333333335,393.415,2024-01-09,True
CUST_02867,8,3907.9500000000003,3.25,488.49375000000003,2024-03-21,True
CUST_02868,4,3599.4700000000003,2.75,899.8675000000001,2024-01-15,True
CUST_02869,1,82.66,2.0,82.66,2023-01-10,True
CUST_02870,8,8397.23,2.75,1049.65375,2024-01-03,True
CUST_02871,6,8084.99,2.5,1347.4983333333332,2024-01-27,True
CUST_02872,4,1126.26,3.75,281.565,2023-08-19,True
CUST_02873,4,8822.029999999999,4.5,2205.5074999999997,2023-06-18,True
CUST_02874,1,279.88,4.0,279.88,2023-03-15,False
CUST_02875,1,252.22,2.0,252.22,2023-06-14,False
CUST_02876,2,881.89,3.5,440.945,2023-09-29,True
CUST_02877,4,10537.39,3.5,2634.3475,2024-02-20,True
CUST_02878,4,1949.8600000000001,3.0,487.46500000000003,2023-11-17,True
CUST_02879,3,917.02,1.0,305.67333333333335,2023-10-21,True
CUST_02880,8,7432.37,3.75,929.04625,2024-01-19,True
CUST_02881,5,3926.28,2.4,785.2560000000001,2024-03-19,True
CUST_02882,2,1330.4,5.0,665.2,2024-01-15,True
CUST_02883,1,168.2,4.0,168.2,2023-05-12,True
CUST_02884,9,12056.86,3.2222222222222223,1339.6511111111113,2024-02-29,True
CUST_02885,1,83.32,5.0,83.32,2024-02-08,True
CUST_02886,5,1731.38,1.4,346.276,2023-12-18,True
CUST_02887,2,816.0999999999999,3.0,408.04999999999995,2023-10-03,True
CUST_02888,1,664.2,5.0,664.2,2023-09-01,False
CUST_02889,4,2199.07,3.5,549.7675,2023-09-16,True
CUST_02890,7,12856.460000000001,2.5714285714285716,1836.637142857143,2023-12-09,True
CUST_02891,3,5199.08,4.333333333333333,1733.0266666666666,2024-02-12,True
CUST_02892,2,800.5600000000001,2.5,400.28000000000003,2023-12-28,True
CUST_02893,3,361.13,1.6666666666666667,120.37666666666667,2023-08-22,True
CUST_02894,4,5462.23,3.75,1365.5575,2024-02-14,True
CUST_02895,5,5123.389999999999,2.6,1024.6779999999999,2024-01-19,True
CUST_02896,4,8281.36,2.25,2070.34,2024-03-14,True
CUST_02897,7,9744.95,2.5714285714285716,1392.1357142857144,2024-02-10,True
CUST_02898,4,4829.23,3.5,1207.3075,2024-02-25,True
CUST_02899,2,3081.69,2.0,1540.845,2023-08-08,True
CUST_02900,6,6734.280000000001,3.6666666666666665,1122.38,2024-02-03,True
CUST_02901,2,3994.23,2.5,1997.115,2023-09-21,True
CUST_02902,4,6095.8,3.5,1523.95,2024-01-13,True
CUST_02903,4,1226.39,2.0,306.5975,2024-02-07,True
CUST_02904,4,17020.24,3.5,4255.06,2024-03-17,True
CUST_02905,5,6244.41,2.4,1248.882,2024-03-03,True
CUST_02906,3,249.78,2.3333333333333335,83.26,2023-12-24,True
CUST_02907,2,1640.46,3.5,820.23,2024-01-31,True
CUST_02908,1,251.44,2.0,251.44,2023-07-24,True
CUST_02909,7,6848.72,3.857142857142857,978.3885714285715,2024-02-09,True
CUST_02910,2,394.4,3.0,197.2,2024-01-08,True
CUST_02911,2,1780.1200000000001,3.5,890.0600000000001,2023-10-20,True
CUST_02912,4,5087.13,4.25,1271.7825,2023-11-03,True
CUST_02913,4,6503.67,3.75,1625.9175,2024-03-03,True
CUST_02914,4,1785.41,2.75,446.3525,2023-12-03,True
CUST_02915,4,579.3100000000001,1.75,144.82750000000001,2024-01-01,True
CUST_02916,1,94.61,3.0,94.61,2023-06-23,True
CUST_02917,2,8078.21,4.0,4039.105,2023-12-13,True
CUST_02918,3,12793.220000000001,3.3333333333333335,4264.406666666667,2024-02-05,True
CUST_02919,7,9873.12,3.5714285714285716,1410.4457142857143,2023-11-28,True
CUST_02920,4,25007.68,4.25,6251.92,2023-11-29,True
CUST_02921,2,515.9,3.0,257.95,2023-09-16,True
CUST_02922,7,5103.87,3.5714285714285716,729.1242857142857,2024-02-18,True
CUST_02923,7,6799.01,3.5714285714285716,971.2871428571428,2024-03-11,True
CUST_02924,1,1885.91,3.0,1885.91,2023-04-10,True
CUST_02925,2,1056.4,1.5,528.2,2023-02-28,True
CUST_02926,1,680.35,5.0,680.35,2024-01-06,True
CUST_02927,5,5428.13,4.4,1085.626,2024-02-26,True
CUST_02928,10,10311.19,3.5,1031.1190000000001,2024-02-19,True
CUST_02929,3,2687.94,3.3333333333333335,895.98,2024-01-15,True
CUST_02930,3,1018.56,3.3333333333333335,339.52,2023-08-17,True
CUST_02931,1,349.78,3.0,349.78,2023-04-14,True
CUST_02932,2,347.13,1.5,173.565,2023-07-31,True
CUST_02933,1,162.3,2.0,162.3,2023-01-26,False
CUST_02934,4,4695.14,2.25,1173.785,2023-12-16,True
CUST_02935,1,283.54,2.0,283.54,2023-12-01,True
CUST_02936,2,890.16,3.5,445.08,2023-09-29,True
CUST_02937,2,3621.87,1.5,1810.935,2024-03-11,True
CUST_02938,2,2969.1000000000004,1.0,1484.5500000000002,2024-03-07,True
CUST_02939,3,1751.23,3.0,583.7433333333333,2023-09-22,True
CUST_02940,2,2226.9,4.5,1113.45,2024-03-06,True
CUST_02941,2,263.35,3.0,131.675,2023-12-28,True
CUST_02942,1,33.37,1.0,33.37,2024-01-19,False
CUST_02943,2,2074.7000000000003,5.0,1037.3500000000001,2023-05-16,True
CUST_02944,2,2819.09,3.5,1409.545,2023-07-23,True
CUST_02945,4,1975.64,3.25,493.91,2023-05-13,True
CUST_02946,1,75.79,1.0,75.79,2023-07-16,False
CUST_02947,3,1976.44,3.3333333333333335,658.8133333333334,2023-12-14,True
CUST_02948,4,2128.6099999999997,3.0,532.1524999999999,2024-03-16,True
CUST_02949,7,2377.33,2.4285714285714284,339.61857142857144,2024-02-27,True
CUST_02950,1,1271.3,5.0,1271.3,2023-02-24,False
CUST_02951,2,10939.93,3.5,5469.965,2023-07-25,True
CUST_02952,3,2780.33,2.3333333333333335,926.7766666666666,2024-03-24,True
CUST_02953,2,1797.58,3.5,898.79,2023-03-22,True
CUST_02954,3,1487.18,1.6666666666666667,495.7266666666667,2024-02-11,True
CUST_02955,7,7868.950000000001,2.857142857142857,1124.1357142857144,2023-11-18,True
CUST_02956,5,11899.03,3.8,2379.806,2023-12-03,True
CUST_02957,8,13397.09,3.625,1674.63625,2023-09-18,True
CUST_02958,4,4891.93,2.25,1222.9825,2023-11-13,True
CUST_02959,3,10377.68,2.0,3459.226666666667,2023-10-14,True
CUST_02960,1,152.7,1.0,152.7,2024-01-22,True
CUST_02961,1,235.9,1.0,235.9,2023-04-07,False
CUST_02962,5,11506.52,3.4,2301.304,2023-09-28,True
CUST_02963,4,813.3199999999999,3.0,203.32999999999998,2023-10-22,True
CUST_02964,3,4873.610000000001,3.6666666666666665,1624.5366666666669,2024-01-05,True
CUST_02965,2,3557.5699999999997,3.5,1778.7849999999999,2023-08-09,True
CUST_02966,4,7463.32,3.5,1865.83,2024-02-28,True
CUST_02967,7,13267.79,2.5714285714285716,1895.3985714285716,2024-03-11,True
CUST_02968,1,824.47,5.0,824.47,2023-12-09,False
CUST_02969,2,1698.04,3.5,849.02,2023-07-29,True
CUST_02970,2,930.5600000000001,4.5,465.28000000000003,2023-08-03,True
CUST_02971,4,1179.04,2.75,294.76,2024-03-15,True
CUST_02972,4,25590.149999999998,4.0,6397.537499999999,2024-02-19,True
CUST_02973,1,1228.53,3.0,1228.53,2023-11-30,False
CUST_02974,1,177.28,5.0,177.28,2023-12-31,True
CUST_02975,1,269.55,5.0,269.55,2023-06-10,False
CUST_02976,5,2443.1099999999997,2.8,488.62199999999996,2023-11-28,True
CUST_02977,4,1480.52,1.25,370.13,2024-01-16,True
CUST_02978,2,2402.88,2.5,1201.44,2024-02-15,True
CUST_02979,2,591.86,2.0,295.93,2023-11-19,True
CUST_02980,5,7226.0599999999995,3.2,1445.212,2023-11-20,True
CUST_02981,3,2963.87,3.0,987.9566666666666,2024-03-12,True
CUST_02982,5,4303.05,3.0,860.61,2024-02-04,True
CUST_02983,6,5723.07,2.6666666666666665,953.8449999999999,2024-02-16,True
CUST_02984,3,2859.64,1.6666666666666667,953.2133333333333,2023-11-13,True
CUST_02985,3,8649.43,3.6666666666666665,2883.1433333333334,2023-12-13,True
CUST_02986,2,9231.599999999999,4.5,4615.799999999999,2023-09-30,True
CUST_02987,3,1919.47,1.6666666666666667,639.8233333333334,2024-01-28,True
CUST_02988,2,151.78,1.5,75.89,2024-01-21,True
CUST_02989,3,9488.32,3.0,3162.773333333333,2023-09-11,True
CUST_02990,4,793.77,2.25,198.4425,2024-01-11,True
CUST_02991,1,2202.41,5.0,2202.41,2024-02-05,True
CUST_02992,4,2126.24,2.0,531.56,2023-08-24,True
CUST_02993,1,260.9,1.0,260.9,2024-01-30,False
CUST_02994,5,2426.21,2.6,485.242,2023-11-17,True
CUST_02995,2,3121.91,4.5,1560.955,2023-05-11,True
CUST_02996,2,908.1199999999999,5.0,454.05999999999995,2024-02-20,True
CUST_02997,1,4202.0,4.0,4202.0,2024-01-18,True
CUST_02998,8,6868.71,2.625,858.58875,2024-02-21,True
CUST_02999,1,421.52,4.0,421.52,2023-08-20,True
CUST_03000,3,12864.93,3.6666666666666665,4288.31,2023-06-26,True
CUST_03001,4,1747.64,3.5,436.91,2024-01-01,True
CUST_03002,7,2369.67,3.142857142857143,338.5242857142857,2024-02-28,True
CUST_03003,3,751.36,3.0,250.45333333333335,2024-02-03,True
CUST_03004,2,3208.3199999999997,4.0,1604.1599999999999,2023-11-16,True
CUST_03005,1,73.35,5.0,73.35,2024-02-27,True
CUST_03006,2,550.66,1.0,275.33,2023-05-23,True
CUST_03007,2,644.14,3.0,322.07,2023-06-10,True
CUST_03008,4,1590.6399999999999,1.5,397.65999999999997,2024-03-12,True
CUST_03009,2,1636.0800000000002,4.0,818.0400000000001,2023-05-20,True
CUST_03010,8,11830.58,2.875,1478.8225,2024-03-11,True
CUST_03011,1,73.88,2.0,73.88,2023-08-10,True
CUST_03012,2,3399.32,2.0,1699.66,2023-07-27,True
CUST_03013,6,5945.31,2.8333333333333335,990.8850000000001,2024-02-26,True
CUST_03014,2,5930.69,4.5,2965.345,2024-01-26,True
CUST_03015,3,10037.43,3.6666666666666665,3345.81,2024-03-15,True
CUST_03016,3,1437.21,3.0,479.07,2023-12-08,True
CUST_03017,3,1541.44,2.0,513.8133333333334,2023-12-23,True
CUST_03018,2,440.95,1.0,220.475,2023-05-16,True
CUST_03019,9,4454.0599999999995,3.2222222222222223,494.8955555555555,2024-02-06,True
CUST_03020,1,7382.04,3.0,7382.04,2023-09-25,True
CUST_03021,1,95.96,3.0,95.96,2023-06-16,False
CUST_03022,2,2880.4199999999996,2.5,1440.2099999999998,2023-10-06,True
CUST_03023,2,2000.01,3.0,1000.005,2024-01-20,True
CUST_03024,5,1998.67,1.8,399.73400000000004,2024-03-08,True
CUST_03025,3,1489.94,3.0,496.6466666666667,2024-01-11,True
CUST_03026,4,1686.0700000000002,3.0,421.51750000000004,2024-03-04,True
CUST_03027,3,7149.17,3.3333333333333335,2383.056666666667,2024-02-08,True
CUST_03028,2,683.5,4.0,341.75,2023-06-16,True
CUST_03029,2,1056.55,4.0,528.275,2023-08-23,True
CUST_03030,2,1438.02,3.0,719.01,2023-12-22,True
CUST_03031,5,6030.08,3.8,1206.016,2024-01-14,True
CUST_03032,8,9542.08,2.625,1192.76,2024-02-09,True
CUST_03033,1,264.18,3.0,264.18,2023-04-24,True
CUST_03034,3,3039.5099999999998,2.6666666666666665,1013.17,2024-02-12,True
CUST_03035,1,409.65,2.0,409.65,2023-05-15,True
CUST_03036,1,420.8,5.0,420.8,2023-11-04,False
CUST_03037,2,5694.990000000001,4.0,2847.4950000000003,2024-02-07,True
CUST_03038,3,1493.91,2.6666666666666665,497.97,2024-03-11,True
CUST_03039,5,1752.5800000000002,2.6,350.516,2023-12-14,True
CUST_03040,6,9724.91,3.1666666666666665,1620.8183333333334,2023-09-22,True
CUST_03041,6,28463.519999999997,4.0,4743.919999999999,2024-03-12,True
CUST_03042,1,289.1,2.0,289.1,2023-11-26,True
CUST_03043,1,146.01,3.0,146.01,2023-07-31,True
CUST_03044,7,3462.92,3.2857142857142856,494.70285714285717,2024-03-19,True
CUST_03045,9,8198.3,3.0,910.9222222222221,2024-03-03,True
CUST_03046,3,7179.76,5.0,2393.2533333333336,2024-03-04,True
CUST_03047,4,6303.76,2.75,1575.94,2024-01-06,True
CUST_03048,1,764.69,3.0,764.69,2023-08-02,True
CUST_03049,5,19913.21,3.0,3982.642,2024-02-26,True
CUST_03050,5,2467.71,2.0,493.54200000000003,2023-09-20,True
CUST_03051,2,5179.3,2.0,2589.65,2023-05-08,True
CUST_03052,7,11165.089999999998,1.7142857142857142,1595.012857142857,2024-03-14,True
CUST_03053,4,8582.8,3.75,2145.7,2024-01-18,True
CUST_03054,7,23716.34,2.5714285714285716,3388.0485714285714,2024-01-01,True
CUST_03055,3,1097.46,3.6666666666666665,365.82,2023-12-12,True
CUST_03056,2,1425.1000000000001,2.0,712.5500000000001,2023-05-25,True
CUST_03057,8,11949.800000000001,3.0,1493.7250000000001,2023-12-31,True
CUST_03058,4,3169.3500000000004,2.0,792.3375000000001,2023-12-20,True
CUST_03059,2,2296.15,3.0,1148.075,2023-10-30,True
CUST_03060,5,4931.0599999999995,3.2,986.2119999999999,2024-03-17,True
CUST_03061,1,5581.34,1.0,5581.34,2023-07-20,True
